lr-SGD,step,train_loss,epoch,val_loss,val_acc,test_loss,test_acc
0.09378273382223223,43899,,,,,,
,43899,167.1671600341797,279,,,,
0.09385323783040603,43949,,,,,,
,43949,167.68601989746094,279,,,,
,43959,,279,170.11708068847656,0.8870000243186951,,
0.09392336715347437,43999,,,,,,
,43999,169.38330078125,280,,,,
0.09399312116361458,44049,,,,,,
,44049,167.3157501220703,280,,,,
0.09406249923636387,44099,,,,,,
,44099,166.89730834960938,280,,,,
,44116,,280,175.0247802734375,0.7718999981880188,,
0.09413150075062501,44149,,,,,,
,44149,168.25399780273438,281,,,,
0.09420012508867187,44199,,,,,,
,44199,167.93682861328125,281,,,,
0.09426837163615487,44249,,,,,,
,44249,166.25836181640625,281,,,,
,44273,,281,169.84158325195312,0.8669999837875366,,
0.09433623978210662,44299,,,,,,
,44299,167.60691833496094,282,,,,
0.09440372891894726,44349,,,,,,
,44349,168.36697387695312,282,,,,
0.09447083844249,44399,,,,,,
,44399,165.79849243164062,282,,,,
,44430,,282,169.3500213623047,0.8837000131607056,,
0.09453756775194644,44449,,,,,,
,44449,172.92425537109375,283,,,,
0.09460391624993203,44499,,,,,,
,44499,167.91778564453125,283,,,,
0.09466988334247134,44549,,,,,,
,44549,167.12405395507812,283,,,,
,44587,,283,168.38475036621094,0.8791999816894531,,
0.09473546843900346,44599,,,,,,
,44599,166.1575927734375,284,,,,
0.09480067095238723,44649,,,,,,
,44649,166.0435791015625,284,,,,
0.0948654902989065,44699,,,,,,
,44699,166.6719970703125,284,,,,
,44744,,284,171.99481201171875,0.8392000198364258,,
0.09492992589827537,44749,,,,,,
,44749,167.21124267578125,285,,,,
0.09499397717364337,44799,,,,,,
,44799,167.52102661132812,285,,,,
0.09505764355160068,44849,,,,,,
,44849,168.89633178710938,285,,,,
0.09512092446218315,44899,,,,,,
,44899,171.4971923828125,285,,,,
,44901,,285,173.8277587890625,0.8748999834060669,,
0.09518381933887754,44949,,,,,,
,44949,169.5084228515625,286,,,,
0.09524632761862648,44999,,,,,,
,44999,168.59375,286,,,,
0.09530844874183357,45049,,,,,,
,45049,166.4898223876953,286,,,,
,45058,,286,170.054443359375,0.8730000257492065,,
0.09537018215236838,45099,,,,,,
,45099,167.35995483398438,287,,,,
0.09543152729757137,45149,,,,,,
,45149,168.9733428955078,287,,,,
0.09549248362825899,45199,,,,,,
,45199,170.25650024414062,287,,,,
,45215,,287,172.61984252929688,0.8751000165939331,,
0.09555305059872839,45249,,,,,,
,45249,167.49212646484375,288,,,,
0.09561322766676247,45299,,,,,,
,45299,168.61056518554688,288,,,,
0.09567301429363467,45349,,,,,,
,45349,170.87661743164062,288,,,,
,45372,,288,170.72166442871094,0.879800021648407,,
0.0957324099441138,45399,,,,,,
,45399,172.61376953125,289,,,,
0.09579141408646882,45449,,,,,,
,45449,170.21170043945312,289,,,,
0.09585002619247361,45499,,,,,,
,45499,168.45053100585938,289,,,,
,45529,,289,174.11012268066406,0.8820000290870667,,
0.09590824573741169,45549,,,,,,
,45549,169.2372589111328,290,,,,
0.09596607220008095,45599,,,,,,
,45599,170.00294494628906,290,,,,
0.09602350506279829,45649,,,,,,
,45649,167.6575469970703,290,,,,
,45686,,290,172.44009399414062,0.892799973487854,,
0.09608054381140423,45699,,,,,,
,45699,168.94395446777344,291,,,,
0.09613718793526757,45749,,,,,,
,45749,168.26052856445312,291,,,,
0.09619343692728992,45799,,,,,,
,45799,168.0336456298828,291,,,,
,45843,,291,171.82864379882812,0.8585000038146973,,
0.09624929028391024,45849,,,,,,
,45849,168.2550048828125,292,,,,
0.0963047475051094,45899,,,,,,
,45899,169.11325073242188,292,,,,
0.09635980809441454,45949,,,,,,
,45949,169.98092651367188,292,,,,
0.09641447155890367,45999,,,,,,
,45999,166.78924560546875,292,,,,
,46000,,292,172.24098205566406,0.8399999737739563,,
0.09646873740920996,46049,,,,,,
,46049,166.855712890625,293,,,,
0.09652260515952618,46099,,,,,,
,46099,167.25840759277344,293,,,,
0.09657607432760901,46149,,,,,,
,46149,170.92234802246094,293,,,,
,46157,,293,171.12548828125,0.9060999751091003,,
0.0966291444347834,46199,,,,,,
,46199,171.1725616455078,294,,,,
0.09668181500594684,46249,,,,,,
,46249,167.60894775390625,294,,,,
0.0967340855695736,46299,,,,,,
,46299,167.6668243408203,294,,,,
,46314,,294,172.76426696777344,0.833899974822998,,
0.09678595565771896,46349,,,,,,
,46349,165.9633026123047,295,,,,
0.09683742480602338,46399,,,,,,
,46399,166.62252807617188,295,,,,
0.09688849255371672,46449,,,,,,
,46449,167.70883178710938,295,,,,
,46471,,295,169.944580078125,0.8716999888420105,,
0.09693915844362229,46499,,,,,,
,46499,167.16485595703125,296,,,,
0.09698942202216097,46549,,,,,,
,46549,166.840576171875,296,,,,
0.0970392828393553,46599,,,,,,
,46599,170.94384765625,296,,,,
,46628,,296,172.67962646484375,0.8860999941825867,,
0.09708874044883348,46649,,,,,,
,46649,169.9269561767578,297,,,,
0.09713779440783334,46699,,,,,,
,46699,168.09629821777344,297,,,,
0.09718644427720634,46749,,,,,,
,46749,169.9129638671875,297,,,,
,46785,,297,171.5758819580078,0.8870000243186951,,
0.09723468962142154,46799,,,,,,
,46799,168.47190856933594,298,,,,
0.09728253000856939,46849,,,,,,
,46849,168.8960418701172,298,,,,
0.0973299650103657,46899,,,,,,
,46899,167.26339721679688,298,,,,
,46942,,298,170.9961395263672,0.8605999946594238,,
0.09737699420215544,46949,,,,,,
,46949,168.59384155273438,299,,,,
0.09742361716291649,46999,,,,,,
,46999,168.44140625,299,,,,
0.09746983347526351,47049,,,,,,
,47049,166.6999969482422,299,,,,
0.09751564272545157,47099,,,,,,
,47099,41.82679748535156,299,,,,
,47099,,299,172.8904571533203,0.8278999924659729,,
0.09756104450337996,47149,,,,,,
,47149,169.37445068359375,300,,,,
0.09760603840259577,47199,,,,,,
,47199,167.5904541015625,300,,,,
0.09765062402029755,47249,,,,,,
,47249,167.9778289794922,300,,,,
,47256,,300,170.60357666015625,0.8590999841690063,,
0.09769480095733898,47299,,,,,,
,47299,168.47195434570312,301,,,,
0.0977385688182324,47349,,,,,,
,47349,167.49978637695312,301,,,,
0.09778192721115224,47399,,,,,,
,47399,167.263916015625,301,,,,
,47413,,301,168.32656860351562,0.8755999803543091,,
0.09782487574793876,47449,,,,,,
,47449,168.1615753173828,302,,,,
0.09786741404410136,47499,,,,,,
,47499,170.25518798828125,302,,,,
0.097909541718822,47549,,,,,,
,47549,169.3516387939453,302,,,,
,47570,,302,171.3595428466797,0.8600999712944031,,
0.09795125839495877,47599,,,,,,
,47599,171.59779357910156,303,,,,
0.09799256369904909,47649,,,,,,
,47649,169.05224609375,303,,,,
0.09803345726131314,47699,,,,,,
,47699,168.73292541503906,303,,,,
,47727,,303,171.2876434326172,0.8841000199317932,,
0.09807393871565719,47749,,,,,,
,47749,168.34849548339844,304,,,,
0.09811400769967682,47799,,,,,,
,47799,169.44940185546875,304,,,,
0.0981536638546602,47849,,,,,,
,47849,167.2471923828125,304,,,,
,47884,,304,169.8931427001953,0.8565000295639038,,
0.09819290682559131,47899,,,,,,
,47899,167.38327026367188,305,,,,
0.09823173626115307,47949,,,,,,
,47949,168.35345458984375,305,,,,
0.09827015181373053,47999,,,,,,
,47999,166.36184692382812,305,,,,
,48041,,305,171.3997039794922,0.8180000185966492,,
0.09830815313941398,48049,,,,,,
,48049,166.14419555664062,306,,,,
0.09834573989800198,48099,,,,,,
,48099,167.5680389404297,306,,,,
0.09838291175300448,48149,,,,,,
,48149,168.1588897705078,306,,,,
,48198,,306,171.38308715820312,0.8730000257492065,,
0.09841966837164581,48199,,,,,,
,48199,168.92958068847656,307,,,,
0.09845600942486758,48249,,,,,,
,48249,167.6389617919922,307,,,,
0.09849193458733174,48299,,,,,,
,48299,168.19540405273438,307,,,,
0.09852744353742343,48349,,,,,,
,48349,174.45526123046875,307,,,,
,48355,,307,175.7176513671875,0.8992000222206116,,
0.09856253595725387,48399,,,,,,
,48399,168.79397583007812,308,,,,
0.0985972115326632,48449,,,,,,
,48449,167.36927795410156,308,,,,
0.09863146995322332,48499,,,,,,
,48499,168.05517578125,308,,,,
,48512,,308,171.07525634765625,0.8761000037193298,,
0.09866531091224062,48549,,,,,,
,48549,170.5736083984375,309,,,,
0.09869873410675879,48599,,,,,,
,48599,169.60504150390625,309,,,,
0.09873173923756146,48649,,,,,,
,48649,168.87648010253906,309,,,,
,48669,,309,170.78956604003906,0.8367000222206116,,
0.09876432600917494,48699,,,,,,
,48699,165.88885498046875,310,,,,
0.09879649412987083,48749,,,,,,
,48749,167.088623046875,310,,,,
0.09882824331166866,48799,,,,,,
,48799,169.37631225585938,310,,,,
,48826,,310,171.3201446533203,0.8403000235557556,,
0.09885957327033842,48849,,,,,,
,48849,166.95106506347656,311,,,,
0.09889048372540317,48899,,,,,,
,48899,167.48818969726562,311,,,,
0.09892097440014147,48949,,,,,,
,48949,170.61264038085938,311,,,,
,48983,,311,171.03231811523438,0.8828999996185303,,
0.09895104502158995,48999,,,,,,
,48999,168.47616577148438,312,,,,
0.09898069532054568,49049,,,,,,
,49049,170.01437377929688,312,,,,
0.09900992503156862,49099,,,,,,
,49099,171.92074584960938,312,,,,
,49140,,312,173.0523223876953,0.8860999941825867,,
0.09903873389298395,49149,,,,,,
,49149,169.11331176757812,313,,,,
0.09906712164688453,49199,,,,,,
,49199,169.46414184570312,313,,,,
0.099095088039133,49249,,,,,,
,49249,167.81417846679688,313,,,,
,49297,,313,173.06332397460938,0.8650000095367432,,
0.09912263281936429,49299,,,,,,
,49299,170.26806640625,314,,,,
0.0991497557409877,49349,,,,,,
,49349,167.8784942626953,314,,,,
0.09917645656118915,49399,,,,,,
,49399,169.21490478515625,314,,,,
0.0992027350409334,49449,,,,,,
,49449,169.28485107421875,314,,,,
,49454,,314,171.95582580566406,0.8754000067710876,,
0.09922859094496611,49499,,,,,,
,49499,168.0563507080078,315,,,,
0.09925402404181603,49549,,,,,,
,49549,169.40652465820312,315,,,,
0.099279034103797,49599,,,,,,
,49599,169.2025146484375,315,,,,
,49611,,315,172.94155883789062,0.8607000112533569,,
0.09930362090701003,49649,,,,,,
,49649,167.07989501953125,316,,,,
0.0993277842313453,49699,,,,,,
,49699,169.91128540039062,316,,,,
0.09935152386048411,49749,,,,,,
,49749,169.7913818359375,316,,,,
,49768,,316,170.23468017578125,0.8889999985694885,,
0.09937483958190084,49799,,,,,,
,49799,168.3980712890625,317,,,,
0.09939773118686483,49849,,,,,,
,49849,167.60214233398438,317,,,,
0.09942019847044228,49899,,,,,,
,49899,170.70855712890625,317,,,,
,49925,,317,171.8885955810547,0.8683000206947327,,
0.09944224123149806,49949,,,,,,
,49949,167.8645782470703,318,,,,
0.0994638592726975,49999,,,,,,
,49999,172.20468139648438,318,,,,
0.09948505240050821,50049,,,,,,
,50049,166.30184936523438,318,,,,
,50082,,318,171.7246551513672,0.8849999904632568,,
0.09950582042520176,50099,,,,,,
,50099,169.8416748046875,319,,,,
0.09952616316085536,50149,,,,,,
,50149,167.94610595703125,319,,,,
0.09954608042535358,50199,,,,,,
,50199,168.71658325195312,319,,,,
,50239,,319,170.78445434570312,0.8763999938964844,,
0.09956557204039003,50249,,,,,,
,50249,168.0992431640625,320,,,,
0.09958463783146876,50299,,,,,,
,50299,168.2435760498047,320,,,,
0.09960327762790604,50349,,,,,,
,50349,168.46368408203125,320,,,,
,50396,,320,172.9632110595703,0.8357999920845032,,
0.09962149126283176,50399,,,,,,
,50399,168.148193359375,321,,,,
0.09963927857319098,50449,,,,,,
,50449,167.99075317382812,321,,,,
0.09965663939974534,50499,,,,,,
,50499,169.6704559326172,321,,,,
0.09967357358707454,50549,,,,,,
,50549,169.66241455078125,321,,,,
,50553,,321,171.09962463378906,0.8924000263214111,,
0.09969008098357769,50599,,,,,,
,50599,167.15878295898438,322,,,,
0.0997061614414747,50649,,,,,,
,50649,167.45465087890625,322,,,,
0.09972181481680759,50699,,,,,,
,50699,168.29296875,322,,,,
,50710,,322,172.3843231201172,0.883400022983551,,
0.09973704096944175,50749,,,,,,
,50749,169.69998168945312,323,,,,
0.09975183976306722,50799,,,,,,
,50799,166.67930603027344,323,,,,
0.09976621106519994,50849,,,,,,
,50849,171.42071533203125,323,,,,
,50867,,323,170.33099365234375,0.9070000052452087,,
0.09978015474718288,50899,,,,,,
,50899,170.339599609375,324,,,,
0.09979367068418725,50949,,,,,,
,50949,169.68972778320312,324,,,,
0.09980675875521355,50999,,,,,,
,50999,167.74105834960938,324,,,,
,51024,,324,171.07864379882812,0.8741000294685364,,
0.09981941884309269,51049,,,,,,
,51049,169.52777099609375,325,,,,
0.09983165083448707,51099,,,,,,
,51099,168.9619140625,325,,,,
0.09984345461989154,51149,,,,,,
,51149,168.92333984375,325,,,,
,51181,,325,169.1515655517578,0.8924000263214111,,
0.09985483009363438,51199,,,,,,
,51199,167.25778198242188,326,,,,
0.09986577715387833,51249,,,,,,
,51249,167.06918334960938,326,,,,
0.09987629570262138,51299,,,,,,
,51299,167.63331604003906,326,,,,
,51338,,326,172.2818145751953,0.8539999723434448,,
0.09988638564569774,51349,,,,,,
,51349,170.34793090820312,327,,,,
0.09989604689277864,51399,,,,,,
,51399,168.76808166503906,327,,,,
0.09990527935737316,51449,,,,,,
,51449,168.92147827148438,327,,,,
,51495,,327,172.48431396484375,0.885200023651123,,
0.09991408295682896,51499,,,,,,
,51499,170.67117309570312,328,,,,
0.09992245761233312,51549,,,,,,
,51549,168.19049072265625,328,,,,
0.09993040324891271,51599,,,,,,
,51599,170.0872802734375,328,,,,
0.09993791979543556,51649,,,,,,
,51649,167.5377197265625,328,,,,
,51652,,328,171.63546752929688,0.8575999736785889,,
0.09994500718461088,51699,,,,,,
,51699,169.63597106933594,329,,,,
0.09995166535298983,51749,,,,,,
,51749,167.37286376953125,329,,,,
0.09995789424096611,51799,,,,,,
,51799,170.52716064453125,329,,,,
,51809,,329,173.7171630859375,0.853600025177002,,
0.09996369379277649,51849,,,,,,
,51849,169.1885986328125,330,,,,
0.09996906395650132,51899,,,,,,
,51899,168.69064331054688,330,,,,
0.09997400468406498,51949,,,,,,
,51949,171.57676696777344,330,,,,
,51966,,330,170.4154815673828,0.9049999713897705,,
0.0999785159312363,51999,,,,,,
,51999,168.248779296875,331,,,,
0.09998259765762901,52049,,,,,,
,52049,167.70263671875,331,,,,
0.09998624982670204,52099,,,,,,
,52099,171.62704467773438,331,,,,
,52123,,331,172.2011260986328,0.8833000063896179,,
0.09998947240575985,52149,,,,,,
,52149,167.5431671142578,332,,,,
0.09999226536595279,52199,,,,,,
,52199,166.25051879882812,332,,,,
0.09999462868227726,52249,,,,,,
,52249,168.21922302246094,332,,,,
,52280,,332,169.44680786132812,0.8525000214576721,,
0.09999656233357603,52299,,,,,,
,52299,166.9017333984375,333,,,,
0.09999806630253835,52349,,,,,,
,52349,167.7035675048828,333,,,,
0.09999914057570015,52399,,,,,,
,52399,166.93580627441406,333,,,,
,52437,,333,169.11871337890625,0.857200026512146,,
0.09999978514344417,52449,,,,,,
,52449,167.314208984375,334,,,,
0.1,52499,,,,,,
,52499,168.03004455566406,334,,,,
0.09999995889394597,52549,,,,,,
,52549,167.9239501953125,334,,,,
,52594,,334,173.31884765625,0.8427000045776367,,
0.09999983557585151,52599,,,,,,
,52599,168.91783142089844,335,,,,
0.09999963004591936,52649,,,,,,
,52649,171.98602294921875,335,,,,
0.09999934230448745,52699,,,,,,
,52699,167.40257263183594,335,,,,
0.09999897235202891,52749,,,,,,
,52749,168.31893920898438,335,,,,
,52751,,335,171.39666748046875,0.8489000201225281,,
0.09999852018915206,52799,,,,,,
,52799,168.9071044921875,336,,,,
0.09999798581660033,52849,,,,,,
,52849,168.17955017089844,336,,,,
0.09999736923525238,52899,,,,,,
,52899,171.082763671875,336,,,,
,52908,,336,172.9882049560547,0.8646000027656555,,
0.09999667044612201,52949,,,,,,
,52949,171.7191925048828,337,,,,
0.09999588945035823,52999,,,,,,
,52999,169.32083129882812,337,,,,
0.09999502624924517,53049,,,,,,
,53049,171.15203857421875,337,,,,
,53065,,337,172.90802001953125,0.8664000034332275,,
0.09999408084420215,53099,,,,,,
,53099,169.32203674316406,338,,,,
0.09999305323678366,53149,,,,,,
,53149,167.56900024414062,338,,,,
0.09999194342867933,53199,,,,,,
,53199,167.19659423828125,338,,,,
,53222,,338,170.67845153808594,0.8607000112533569,,
0.09999075142171397,53249,,,,,,
,53249,170.25416564941406,339,,,,
0.09998947721784752,53299,,,,,,
,53299,169.02850341796875,339,,,,
0.09998812081917512,53349,,,,,,
,53349,169.0113983154297,339,,,,
,53379,,339,170.56182861328125,0.8622000217437744,,
0.09998668222792699,53399,,,,,,
,53399,166.95773315429688,340,,,,
0.09998516144646856,53449,,,,,,
,53449,168.66754150390625,340,,,,
0.09998355847730035,53499,,,,,,
,53499,168.6148681640625,340,,,,
,53536,,340,174.40699768066406,0.8532999753952026,,
0.09998187332305807,53549,,,,,,
,53549,170.2696075439453,341,,,,
0.0999801059865125,53599,,,,,,
,53599,168.40042114257812,341,,,,
0.0999782564705696,53649,,,,,,
,53649,170.39486694335938,341,,,,
,53693,,341,168.8719024658203,0.9021999835968018,,
0.09997632477827041,53699,,,,,,
,53699,166.62173461914062,342,,,,
0.09997431091279116,53749,,,,,,
,53749,167.58609008789062,342,,,,
0.0999722148774431,53799,,,,,,
,53799,165.54580688476562,342,,,,
0.09997003667567267,53849,,,,,,
,53849,166.9552764892578,342,,,,
,53850,,342,169.65472412109375,0.8693000078201294,,
0.09996777631106135,53899,,,,,,
,53899,167.309326171875,343,,,,
0.09996543378732574,53949,,,,,,
,53949,173.31265258789062,343,,,,
0.09996300910831754,53999,,,,,,
,53999,168.3540496826172,343,,,,
,54007,,343,171.20135498046875,0.8907999992370605,,
0.09996050227802354,54049,,,,,,
,54049,167.24609375,344,,,,
0.09995791330056557,54099,,,,,,
,54099,171.2757568359375,344,,,,
0.09995524218020056,54149,,,,,,
,54149,167.71279907226562,344,,,,
,54164,,344,171.01123046875,0.8788999915122986,,
0.0999524889213205,54199,,,,,,
,54199,166.83888244628906,345,,,,
0.09994965352845243,54249,,,,,,
,54249,168.17771911621094,345,,,,
0.09994673600625845,54299,,,,,,
,54299,167.2950897216797,345,,,,
,54321,,345,170.2348175048828,0.8813999891281128,,
0.09994373635953567,54349,,,,,,
,54349,166.34429931640625,346,,,,
0.09994065459321626,54399,,,,,,
,54399,167.90492248535156,346,,,,
0.09993749071236743,54449,,,,,,
,54449,168.9864501953125,346,,,,
,54478,,346,171.2369842529297,0.8934000134468079,,
0.09993424472219138,54499,,,,,,
,54499,165.95480346679688,347,,,,
0.09993091662802533,54549,,,,,,
,54549,168.7052459716797,347,,,,
0.09992750643534147,54599,,,,,,
,54599,168.51669311523438,347,,,,
,54635,,347,170.85545349121094,0.8695999979972839,,
0.09992401414974703,54649,,,,,,
,54649,168.88015747070312,348,,,,
0.09992043977698417,54699,,,,,,
,54699,167.195068359375,348,,,,
0.0999167833229301,54749,,,,,,
,54749,167.5866241455078,348,,,,
,54792,,348,169.66854858398438,0.8884999752044678,,
0.09991304479359688,54799,,,,,,
,54799,168.05259704589844,349,,,,
0.09990922419513161,54849,,,,,,
,54849,167.92202758789062,349,,,,
0.0999053215338163,54899,,,,,,
,54899,170.72894287109375,349,,,,
0.0999013368160679,54949,,,,,,
,54949,43.36311340332031,349,,,,
,54949,,349,175.00949096679688,0.8999000191688538,,
0.09989727004843828,54999,,,,,,
,54999,169.25360107421875,350,,,,
0.09989312123761421,55049,,,,,,
,55049,170.71067810058594,350,,,,
0.09988889039041736,55099,,,,,,
,55099,169.14242553710938,350,,,,
,55106,,350,174.00723266601562,0.8574000000953674,,
0.0998845775138043,55149,,,,,,
,55149,169.30279541015625,351,,,,
0.09988018261486649,55199,,,,,,
,55199,168.6244354248047,351,,,,
0.09987570570083022,55249,,,,,,
,55249,167.6895751953125,351,,,,
,55263,,351,170.25732421875,0.8766999840736389,,
0.09987114677905666,55299,,,,,,
,55299,166.4713592529297,352,,,,
0.09986650585704178,55349,,,,,,
,55349,169.5607147216797,352,,,,
0.09986178294241646,55399,,,,,,
,55399,169.20352172851562,352,,,,
,55420,,352,173.0847930908203,0.8173999786376953,,
0.09985697804294633,55449,,,,,,
,55449,168.61273193359375,353,,,,
0.09985209116653179,55499,,,,,,
,55499,169.27194213867188,353,,,,
0.09984712232120815,55549,,,,,,
,55549,166.53668212890625,353,,,,
,55577,,353,169.25628662109375,0.8855000138282776,,
0.0998420715151454,55599,,,,,,
,55599,169.34451293945312,354,,,,
0.09983693875664831,55649,,,,,,
,55649,165.77938842773438,354,,,,
0.09983172405415644,55699,,,,,,
,55699,167.22991943359375,354,,,,
,55734,,354,171.30787658691406,0.8424999713897705,,
0.09982642741624403,55749,,,,,,
,55749,167.12669372558594,355,,,,
0.09982104885162008,55799,,,,,,
,55799,169.49383544921875,355,,,,
0.0998155883691283,55849,,,,,,
,55849,169.94558715820312,355,,,,
,55891,,355,173.9174041748047,0.8603000044822693,,
0.09981004597774705,55899,,,,,,
,55899,170.53407287597656,356,,,,
0.09980442168658943,55949,,,,,,
,55949,166.20848083496094,356,,,,
0.09979871550490317,55999,,,,,,
,55999,169.40380859375,356,,,,
,56048,,356,173.34751892089844,0.8353999853134155,,
0.09979292744207063,56049,,,,,,
,56049,168.9774932861328,357,,,,
0.09978705750760886,56099,,,,,,
,56099,167.5395050048828,357,,,,
0.09978110571116945,56149,,,,,,
,56149,166.80203247070312,357,,,,
0.09977507206253867,56199,,,,,,
,56199,165.76434326171875,357,,,,
,56205,,357,171.99105834960938,0.8032000064849854,,
0.09976895657163733,56249,,,,,,
,56249,169.49176025390625,358,,,,
0.09976275924852081,56299,,,,,,
,56299,167.79693603515625,358,,,,
0.09975648010337905,56349,,,,,,
,56349,167.87879943847656,358,,,,
,56362,,358,170.1586151123047,0.8737999796867371,,
0.09975011914653653,56399,,,,,,
,56399,169.2399444580078,359,,,,
0.09974367638845227,56449,,,,,,
,56449,169.3863983154297,359,,,,
0.09973715183971972,56499,,,,,,
,56499,169.09951782226562,359,,,,
,56519,,359,172.98072814941406,0.8726000189781189,,
0.0997305455110669,56549,,,,,,
,56549,170.27813720703125,360,,,,
0.09972385741335622,56599,,,,,,
,56599,170.8328857421875,360,,,,
0.09971708755758461,56649,,,,,,
,56649,168.88140869140625,360,,,,
,56676,,360,174.98338317871094,0.8514999747276306,,
0.09971023595488339,56699,,,,,,
,56699,167.77847290039062,361,,,,
0.0997033026165183,56749,,,,,,
,56749,166.22747802734375,361,,,,
0.09969628755388946,56799,,,,,,
,56799,167.01864624023438,361,,,,
,56833,,361,169.53964233398438,0.8651000261306763,,
0.09968919077853138,56849,,,,,,
,56849,171.3656463623047,362,,,,
0.09968201230211295,56899,,,,,,
,56899,167.70059204101562,362,,,,
0.09967475213643733,56949,,,,,,
,56949,167.78607177734375,362,,,,
,56990,,362,171.9060821533203,0.8797000050544739,,
0.09966741029344206,56999,,,,,,
,56999,167.7493133544922,363,,,,
0.09965998678519895,57049,,,,,,
,57049,169.6558837890625,363,,,,
0.09965248162391412,57099,,,,,,
,57099,168.82135009765625,363,,,,
,57147,,363,171.26739501953125,0.8669999837875366,,
0.09964489482192787,57149,,,,,,
,57149,167.9585418701172,364,,,,
0.09963722639171484,57199,,,,,,
,57199,169.45347595214844,364,,,,
0.0996294763458838,57249,,,,,,
,57249,169.5530242919922,364,,,,
0.09962164469717778,57299,,,,,,
,57299,167.38092041015625,364,,,,
,57304,,364,170.7635955810547,0.883899986743927,,
0.09961373145847394,57349,,,,,,
,57349,167.98043823242188,365,,,,
0.09960573664278365,57399,,,,,,
,57399,169.18060302734375,365,,,,
0.09959766026325231,57449,,,,,,
,57449,169.06036376953125,365,,,,
,57461,,365,171.88226318359375,0.8289999961853027,,
0.09958950233315954,57499,,,,,,
,57499,168.9812774658203,366,,,,
0.09958126286591902,57549,,,,,,
,57549,166.66290283203125,366,,,,
0.09957294187507845,57599,,,,,,
,57599,167.1131591796875,366,,,,
,57618,,366,170.39686584472656,0.8701000213623047,,
0.09956453937431961,57649,,,,,,
,57649,168.42803955078125,367,,,,
0.09955605537745833,57699,,,,,,
,57699,167.91476440429688,367,,,,
0.09954748989844439,57749,,,,,,
,57749,169.6261749267578,367,,,,
,57775,,367,169.2047882080078,0.9075000286102295,,
0.09953884295136158,57799,,,,,,
,57799,167.1265106201172,368,,,,
0.0995301145504276,57849,,,,,,
,57849,169.1862030029297,368,,,,
0.09952130470999417,57899,,,,,,
,57899,167.61199951171875,368,,,,
,57932,,368,173.95660400390625,0.8482000231742859,,
0.0995124134445468,57949,,,,,,
,57949,167.93911743164062,369,,,,
0.09950344076870497,57999,,,,,,
,57999,169.649658203125,369,,,,
0.09949438669722199,58049,,,,,,
,58049,169.07400512695312,369,,,,
,58089,,369,175.9633331298828,0.8330000042915344,,
0.099485251244985,58099,,,,,,
,58099,169.54620361328125,370,,,,
0.09947603442701497,58149,,,,,,
,58149,170.56149291992188,370,,,,
0.09946673625846662,58199,,,,,,
,58199,168.64031982421875,370,,,,
,58246,,370,172.5376434326172,0.8327000141143799,,
0.09945735675462848,58249,,,,,,
,58249,168.6726837158203,371,,,,
0.09944789593092276,58299,,,,,,
,58299,168.00521850585938,371,,,,
0.09943835380290543,58349,,,,,,
,58349,168.26220703125,371,,,,
0.09942873038626608,58399,,,,,,
,58399,173.047119140625,371,,,,
,58403,,371,174.624267578125,0.8715999722480774,,
0.09941902569682806,58449,,,,,,
,58449,169.27658081054688,372,,,,
0.09940923975054825,58499,,,,,,
,58499,167.46226501464844,372,,,,
0.09939937256351719,58549,,,,,,
,58549,168.9492645263672,372,,,,
,58560,,372,170.31419372558594,0.9038000106811523,,
0.09938942415195899,58599,,,,,,
,58599,167.45904541015625,373,,,,
0.09937939453223132,58649,,,,,,
,58649,167.89630126953125,373,,,,
0.09936928372082537,58699,,,,,,
,58699,168.49191284179688,373,,,,
,58717,,373,170.63145446777344,0.859000027179718,,
0.09935909173436584,58749,,,,,,
,58749,166.1942138671875,374,,,,
0.09934881858961085,58799,,,,,,
,58799,167.1239013671875,374,,,,
0.09933846430345204,58849,,,,,,
,58849,166.51028442382812,374,,,,
,58874,,374,173.8350067138672,0.866599977016449,,
0.09932802889291442,58899,,,,,,
,58899,168.49298095703125,375,,,,
0.09931751237515642,58949,,,,,,
,58949,167.67083740234375,375,,,,
0.09930691476746976,58999,,,,,,
,58999,168.97247314453125,375,,,,
,59031,,375,170.23208618164062,0.862500011920929,,
0.09929623608727961,59049,,,,,,
,59049,169.2975311279297,376,,,,
0.09928547635214434,59099,,,,,,
,59099,169.16734313964844,376,,,,
0.09927463557975563,59149,,,,,,
,59149,168.48968505859375,376,,,,
,59188,,376,170.48965454101562,0.8776999711990356,,
0.09926371378793841,59199,,,,,,
,59199,166.9984130859375,377,,,,
0.09925271099465081,59249,,,,,,
,59249,166.06680297851562,377,,,,
0.0992416272179842,59299,,,,,,
,59299,167.03578186035156,377,,,,
,59345,,377,169.19784545898438,0.8877000212669373,,
0.09923046247616303,59349,,,,,,
,59349,167.15599060058594,378,,,,
0.09921921678754492,59399,,,,,,
,59399,169.56527709960938,378,,,,
0.09920789017062057,59449,,,,,,
,59449,169.81466674804688,378,,,,
0.09919648264401378,59499,,,,,,
,59499,169.13351440429688,378,,,,
,59502,,378,171.40997314453125,0.8755000233650208,,
0.09918499422648133,59549,,,,,,
,59549,166.3046875,379,,,,
0.09917342493691306,59599,,,,,,
,59599,172.63046264648438,379,,,,
0.09916177479433175,59649,,,,,,
,59649,169.0234832763672,379,,,,
,59659,,379,169.7445068359375,0.8895000219345093,,
0.09915004381789315,59699,,,,,,
